,business_id,cool,date,funny,review_id,stars,text,useful,user_id
323,1Lm1euBdgzxuPGjJbHTudg,1,2013-04-02,2,KPfapMni5c1zXRA5az3wOg,3,"Like most Veg-o's I was a little sad when Fressen announced they were closing. Not because I particularly liked it, but because it was the main option for a slightly fancier totally vegan night out, with wine (the other tasty option being Vegetarian Haven, without wine.)

A group of 7 of us went on their second day. Is it too early to do a review? Maybe. So take it all with a grain of salt. I hear things are still ""evolving"" and the menu might change. More desserts might appear. Anything could happen. 

The Bar Snax menu looks interesting, and the idea of being able to have drinks and vegan snacks at midnight or 1 am, is promising, especially with Bar Chef next door (which has zero veganizable food options at all according to the last time we went...)

The Grasslands interior and drink menu is the biggest change when compared with Fressen. And those are really nice improvements. It's brighter, while still being intimate, and has a more open feel, with less cramped seating. 

Another pleasant change is that the servers all seem friendly, and generally helpful.

Food is very Fressen-like, so if you liked Fressen, you will like Grasslands. I had a favourite go-to dish at Fressen.  I ordered the skewer and liked it. Everyone else ordered the seitan roast or the chicken. Bar Snax menu is the biggest change from the former, and it's full of crispy and bite sized options.

Major problem on our first visit was that we went in a group of 7, which means an automatic gratuity of 18% was added to our bill. But there was nothing on the menu to indicate this, the person taking our reservation didn't let us know, and the servers didn't mention it. Since we're decent people, we obviously added a tip, and so, double tipped. Womp womp.

I'll leave out the Facebook page drama that ensued after we commented about it on their page, but regardless, they did not handle the comments well, and shut off posting on their page entirely. Hopefully it was an educational experience.

To sum it up: Food is okay. Service is good. Bar (and associated menu) is great. Interior is great.",10,YgavGxfAdjhkkbwlAY_9ZQ
991,igHYkXZMLAc9UdV5VnR_AA,0,2017-02-10,0,OwYOiB_jFeL61pAdTPb7og,5,Best bacon lettuce tomato sandwich ever services beyond great. We really enjoy sitting out on the patio in the open air. Lunch today there was great be sure if you're going to dinner there to make reservations.,0,ywjqPgnMrDZKOhA33v92Cw
606,RwRNR4z3kY-4OsFqigY5sw,0,2015-09-16,0,tWodKh9Oopx9uI33IZZ34Q,4,"Great Japanese Cheesecake!! I loved it!! 

The only thing they need to figure out is an effective way to get that line moving faster. It can be a very long wait ... Which makes the  whole experience negative for people.... Taking away from the enjoyment of the products.",1,kBNFdviedCPFWyR-wVaAzw
828,xB4NNFPFHYQIyGytHvObgQ,3,2014-02-01,3,i-h0c7yy4Qla0YsInKqg5A,5,"You might have seen this vegan bakery win the Toronto Vegetarian Association's Vegan Bake Off (repeatedly), and you've might have seen it at the Vegetarian Food Festival, or at the Farmers Market or a bunch of other places around the city (and Ontario).

Now, you'll see it in a sweet location in the Annex.

Full disclosure: I've been excited about this bakery opening for months, and I don't care who knows it. I have wanted a source for a steady supply of vegan magic squares, and now I have one (p.s. get the magic squares)

I had the opportunity to visit the bakery during the sneak-peak opening in December, and bought magic squares (but not enough), a cookie, and a couple of candied apples and it felt like early Xmas.

Then I waited (im)patiently for their opening this month. And today I braved the snow and went in. I left with dark chocolate croissants, magic squares (obviously), and a pot pie. My partner came home with croissants, a couple of sausage rolls and a whoopie pie. Yes, we're getting ready to hibernate this weekend.

The croissants are ridiculously flaky, the magic squares are incredible as usual, I haven't eaten anything else yet, but I've sort of come to expect that anything from APiecalypse Now! will be really good.

In the fridge & freezer so far they've got (all of these things are vegan): cashew ricotta, Caesar salad dressing, flavoured butters, lasagna, pot pies, shepherd pie, gluten free and gluten-full chili mac, potato salad, tzatziki, tartar sauce, Northwood Cold Brew Coffee (which I'm drinking right now - tasty), and more.

I like that there appears to be a sincere effort made to find ethical, ecologically sound, and human friendly products to make & bake stuff, and that they have compostable packaging.

Service was friendly and fast & they take cash, credit, and debit.

There is no seating inside, so prepare to take out.

P.S. try the magic squares.",6,YgavGxfAdjhkkbwlAY_9ZQ
775,ZBrPiysQdu-Yi1gqWGzcmw,0,2013-01-20,0,ASYpI7sB2F5qOKiZG2NR6w,4,"We weren't planning on visiting here but saw a billboard (they work!) saying Jerry Seinfeld was on that night and we just couldn't miss out that opportunity!

So we ended up with seats towards the back but the view was still great along with the acoustics. Would make for a great venue to see some live acts in as well.",1,wcKvC0jov-kAHg-GIvWJqg
934,i2DcZyW9vmocjpuPNcyOgA,0,2008-08-09,0,ptWGasplfjFQkqWB8gznyA,3,"We've only had Bronoc's once. We had it delivered, and it was average pizza. The sauce was too thick and too much tomato flavor, the crust was average as well. It tasted more like certain chain pizza stores that I avoid, but it is a step up from them since their cheese tasted better. But I am a major pizza addict (usually make my own) so I am very particular. Their customer service was good, and the pizza was hot when it arrived, but the taste just wasn't that great. It's been a while since we tried, maybe we'll try again sometime and see if it has improved.",0,dNNhk8urecrV_otn7kiziA
271,oGTYDN6lzkBuFk3mTpFB0Q,0,2017-07-04,0,d_I9gHDXtJ987wL1joF_Gw,1,"Terrible. They advertise the bar stays open till 12am but in our whole stay when we arrived back after dinner, usually before 11pm,  the place was all locked up. The hotel is under renovation too so don't expect the famed Ritz service for the medium future.

Ok next night gets even better we arrive back at 10.30 and guess what ... bar closed. No problem we order drinks in our room and they send us Macaroni and Cheese!

All this for a mere $400 a night!",0,i1pvdQh3C5GeTbMmcvHJ7Q
30,nsSfCKW9KDB4COj9bzXApw,0,2012-02-12,0,TTBwocu2mvqJFJrwmJN0Sw,5,The staff were friendly and helpful. The food was fabulous. Our whole experience was awesome!,1,FjH3TH8OvHGLNEbzdEYlNg
279,tyVRfb_Xr7r9aQ73Q-NQXQ,0,2013-06-30,0,oDyR6JoXffJap50oGIZuMw,5,"Dufferin Park is one of the top parks in Toronto. There are plenty of old grove trees that provide shade for the playground area but there are also sunny fields to spread out a blanket for sunning or a picnic. The organization that runs this park does an outstanding job of holding unique family events like puppet shows and movies. It has a rink, a wading pool, a pizza oven, fire pits, a gigantic sand box...for a kid it really does't get better than this park!",0,VJ88BrywqE-_n_7_UJMTbg
840,0sX-jsw2gcFVqdzGlqU_kA,0,2011-09-05,0,2gKy-30ang9kLxVP-6QQLw,5,"I love Shauna's!  The prices are great, Shauna is really nice and my dog has a good time playing there. Shauna is very knowledgeable and you can tell that she loves animals. If I had even the slightest notion that my dog wasn't being cared for, I wouldn't go there. It's too bad someone had a negative experience, but I've been here many times and have always seen the dogs in their care happy. I have sent many friends to Shauna's and am glad that she's so close by. I highly recommend!!!!",2,qr4FJMmbHEsfEtbWMAcduw
931,4gXdyihRiytmXEAfqLNMBw,0,2008-08-09,0,-_BKaXQCBgupepxlv52-Qg,4,"I've been to Babbo's several times since it is so close to my house. My two favorites are the Pasta Martini and the Gorgonzola Salad. The bread is excellent, and I've had no issues with the wine, so maybe I've been lucky? I've also had their pizza, I can't recall which one, but it was excellent with peppers and goat cheese. The ambiance is great as well, and prices are very reasonable. The reason I'm not giving it 5 stars is because the service has been sketchy at times. But, it isn't so bad that we won't return. Overall, a good place.",0,dNNhk8urecrV_otn7kiziA
929,UAE4XWXwlALJsq8yycmW5w,2,2008-08-27,1,xbCOS7iV8KtUCG5hdSUGhQ,5,"Mmmmm.......bread......

Oh, sorry, I'm supposed to be writing a review. Wildflower is easily our favorite place for lunch, and breakfast too. This place is always clean, always busy, and ordering is always easy. 

We usually get the same thing every visit, since it is so tasty. We both get the potato cream cheese soup, no matter what time of year (yes, it is that good!), I get the chicken and feta, and hubby gets the BLT. Even at half size, these sandwiches are plenty to fill up on. And, if we feel we can spare the extra calories, we will get a cupcake to go. YUM! I've also had a salad, can't recall which one, but it was fantastic as well. Sometimes we'll also get a loaf of bread to go, and we've varied the kind, all have been great.

Now breakfast...ah, that was just divine. I got the lemon ricotta melt in your mouth pancakes with fruit topping. My mouth is watering just thinking about it!! And I got the apple sausage on the side. It was a little dry, but no matter since I was so full on the pancakes. All I needed was a mimosa.... Moving on, hubby got the banana walnut pancakes, which werer also oh so scrumptious. 

So, we love supporting this place, and think it kicks Paradise's butt. We are wishing and praying that they would bring one to Surprise, although that might not be good for my waistline....",2,dNNhk8urecrV_otn7kiziA
469,cj_9eTPR0JBqk9qt2VmzFw,0,2014-06-21,0,mDmBLneb8D-vFXHruNKBtA,3,"I've only been when it was about to close but the pancake still tastes good. 

1. Brown sugar/peanut pancake
- Great warm snack any time of the day. Not too sweet and would go nicely with tea or coffee.",0,UGW-9bbBEB3eP1o6mWD_WA
799,6kkxRV8H9SQLybj0xnEbMw,0,2011-10-25,0,IEMR_Vo-0g53fPjqlaxeSA,5,"it doesn't get better than green valley ranch sports-book.  1 dollar beer, 1 dollar hot dogs, turf grill only top of the line food and priced very good, plus free well drinks when you gamble (must get coupon when you place wager).  get there early and you get your own TV. booth., the waitresses are very thorough, they walk down every isle and ask everybody if the want a drink. unlike ceasers.  the whole right side is for football and the left is for horse racing,  but you can pretty much sit anywhere.",0,D1_nrBr4dOrs7M82OaBRwQ
811,PlNwT37ZahtL-3GRHQ7mVg,0,2012-11-14,0,ZN6_sQ0lyfmkh80x3Pl0eA,4,"I went here last week on Friday, and it was great. I wondered why it had taken me so long to actually go in (well I know why, the outside doesn't look nearly as inviting as the inside does). Menu is colour coded and vegan, vegetarian, gluten-free, or non-veg friendly. There is probably something for everyone here which makes it a good potential spot to take non-veg in-laws or something. 

Service was great, our server seemed to actually like it there, and was knowledgeable about the menu.

I had the phish and chips and would totally eat them again, pretty delicious. Crispy deepfried pieces of tender tofu, with a side of chips and spicy house made tartar sauce.

I think it's time to check them out for a Sunday brunch and see what it looks like on a busy day.",2,YgavGxfAdjhkkbwlAY_9ZQ
233,VK4YQ5_s2-dyfAJgYK2X2Q,2,2012-08-22,0,zbLNjRcGsjiy4Fkg-_-k7A,4,"I am a salon girl but my stylist has always said that barbers are the best trained in their craft.  I took my four year old daughter here one afternoon after she insisted for hours that she wanted a haircut.  She went in with a hairstyle I would lovingly call 'bird's nest' and came out with an adorable and well done bob. She did not mind the no-frills atmosphere. There was a local anchorman and an elderly gentleman getting their hair did, too.  Old-school barber with friendly service at a great price... ($15 without tip) and a dumdum lollipop? Good stuff.

--we were walk-ins and did not wait but they did get busier while we were there with people who had appointments--",2,OQT9DjfBrzrwOEdVJjuYIA
357,5fM69_oyGPAtrvR7bSGVOg,1,2016-09-08,0,eRjmNpymCCRvN43nmEy-lg,5,Good place to go grab a dessert! I think is the best  place to get a true Mexican raspado! They are always busy since its a small place but is worth it going,1,OHhFN14jFGmjPmCOph12vQ
659,2XkVexeY_8zyc9nriSElQg,0,2016-04-02,0,KujyTphKbEzYb_q0jddMMQ,1,"Let me start off by saying this WAS my favorite Mexican spot in las Vegas. I drive from Southern Highlands just for the Pastor tacos! Usually I go late night but today I went in around 5 ish. Was greeted by the kitchen employees and when they asked what I wanted I nicely replied with ""I need a few minutes"". This man I never seen working there before said in Spanish a rude remark back to his coworkers about me saying I'm not ready yet. I was so offend, and he totally ruined my appetite so I left without ordering anything. Horrible experience for a loyal customer.",0,r_xmrF17FH07DeKVp_topQ
